maximum_reliable_period_s,density_per_s
5472.136068034018,7.98189645382087e-07
5476.238119059531,7.732823269875859e-07
5480.340170085043,7.490370170157782e-07
5484.442221110556,7.25440605686161e-07
5488.544272136069,7.024801040041685e-07
5492.646323161581,6.80142648143622e-07
5496.748374187094,6.584155036265435e-07
5500.850425212607,6.372860693030409e-07
5504.95247623812,6.167418811340054e-07
5509.054527263632,5.96770615779704e-07
5513.156578289145,5.773600939973779e-07
5517.258629314658,5.584982838512178e-07
5521.360680340171,5.401733037380876e-07
5525.462731365683,5.223734252326441e-07
5529.564782391196,5.050870757555093e-07
5533.666833416709,4.883028410683879e-07
5537.768884442222,4.7200946759997406e-07
5541.870935467734,4.5619586460674924e-07
5545.972986493247,4.408511061727471e-07
5550.07503751876,4.259644330525494e-07
5554.177088544273,4.1152525436173344e-07
5558.279139569785,3.9752314911917803e-07
5562.381190595298,3.8394786764560977e-07
5566.483241620811,3.707893328229148e-07
5570.585292646324,3.580376412186739e-07
5574.687343671836,3.456830640805339e-07
5578.789394697349,3.3371604820498315e-07
5582.891445722862,3.221272166852027e-07
5586.993496748375,3.109073695425843e-07
5591.095547773887,3.000474842466296e-07
5595.1975987994,2.895387161278722e-07
5599.299649824913,2.793723986885457e-07
5603.401700850425,2.69540043815627e-07
5607.503751875938,2.6003334190095314e-07
5611.605802901451,2.508441618730884e-07
5615.707853926964,2.419645511455431e-07
5619.809904952476,2.3338673548600296e-07
5623.911955977989,2.2510311881113292e-07
5628.014007003502,2.171062829115576e-07
5632.116058029015,2.0938898711149445e-07
5636.218109054527,2.0194416786757114e-07
5640.32016008004,1.9476493831123746e-07
5644.422211105553,1.8784458773920034e-07
5648.524262131066,1.8117658105618933e-07
5652.626313156578,1.7475455817436784e-07
5656.728364182091,1.68572333373602e-07
5660.830415207604,1.6262389462677762e-07
5664.932466233117,1.569034028942416e-07
5669.034517258629,1.5140519139142563e-07
5673.136568284142,1.461237648336006e-07
5677.238619309655,1.4105379866167611e-07
5681.340670335168,1.3619013825283666e-07
5685.4427213606805,1.315277981197724e-07
5689.5447723861935,1.2706196110215206e-07
5693.6468234117065,1.2278797755392953e-07
5697.7488744372195,1.1870136452995905e-07
5701.8509254627315,1.1479780497534012e-07
5705.9529764882445,1.1107314692080288e-07
5710.0550275137575,1.0752340268737622e-07
5714.1570785392705,1.0414474810346291e-07
5718.259129564783,1.0093352173738057e-07
5722.361180590296,9.788622414831663e-08
5726.463231615809,9.499951715856373e-08
5730.565282641321,9.227022314978968e-08
5734.667333666834,8.969532438601289e-08
5738.769384692347,8.727196236585686e-08
5742.87143571786,8.49974372065437e-08
5746.973486743372,8.286920706200375e-08
5751.075537768885,8.08848875773669e-08
5755.177588794398,7.904225138200822e-08
5759.279639819911,7.733922762320767e-08
5763.381690845423,7.577390154239233e-08
5767.483741870936,7.434451409581703e-08
5771.585792896449,7.304946162144573e-08
5775.687843921962,7.188729555367775e-08
5779.789894947474,7.085672218747098e-08
5783.891945972987,6.99566024933013e-08
5787.9939969985,6.918595198429549e-08
5792.096048024013,6.854394063676455e-08
5796.198099049525,6.802989286526184e-08
5800.300150075038,6.764328755318062e-08
5804.402201100551,6.738375813979982e-08
5808.504252126064,6.72510927645771e-08
5812.606303151576,6.724523446938211e-08
5816.708354177089,6.736628145925268e-08
5820.810405202602,6.761448742214902e-08
5824.912456228115,6.799026190807055e-08
5829.014507253627,6.849417076779162e-08
5833.11655827914,6.912693665136173e-08
5837.218609304653,6.988943956640552e-08
5841.320660330165,7.07827174961479e-08
5845.422711355678,7.180796707697926e-08
5849.524762381191,7.296654433526133e-08
